PackageID,Product,MetrcQty,CurrentQty,Supplier,Cost,CostPerItem,Synced,OriginalQuantity,MetrcTag,ExternalID,ActivatedAt,MetrcName
B000052903,CO2 Joint - White Runtz API ERRORS,1,,,$0.01 ,$0.01 ,Yes,1,1A40E010000322B000052903,4597222,9/5/2024,CO2 Joint - White Runtz
3000006269,FG-THE FOUNDER-1.0g Live Resin Sauce Vape-(PCG x Blue Cookies) API ERRORS,1,,,$0.01 ,$0.01 ,Yes,1,1A40E0100004FB3000006269,4584637,9/5/2024,FG-THE FOUNDER-1.0g Live Resin Sauce Vape-(PCG x Blue Cookies)
3000006268,FG-IT'S CURED-2.0g Cured Resin Sugar-(Guava Gelato) API ERROR,1,,,$0.01 ,$0.01 ,Yes,1,1A40E0100004FB3000006268,4584888,9/5/2024,FG-IT'S CURED-2.0g Cured Resin Sugar-(Guava Gelato)
3000006266,FG-IT'S ALIVE-2.0g Live Resin Sugar-(Funky Glue Cheese) API EERRORS,1,,,$0.01 ,$0.01 ,Yes,1,1A40E0100004FB3000006266,4583899,9/5/2024,FG-IT'S ALIVE-2.0g Live Resin Sugar-(Funky Glue Cheese)
3000006267,FG-IT'S CURED-2.0g Cured Resin Sugar-(Pyxy Styx) API ERRORS,1,,,$0.01 ,$0.01 ,Yes,1,1A40E0100004FB3000006267,4585202,9/5/2024,FG-IT'S CURED-2.0g Cured Resin Sugar-(Pyxy Styx)
3000006265,FG-IT'S ALIVE-2.0g Live Resin Badder-(Cheese Head) API ERROR,1,,,$0.01 ,$0.01 ,Yes,1,1A40E0100004FB3000006265,4584631,9/5/2024,FG-IT'S ALIVE-2.0g Live Resin Badder-(Cheese Head)
3000006264,FG-IT'S ALIVE-2.0g Live Resin Sugar-(Lemon Dosidos) API ERRORS,1,,,$0.01 ,$0.01 ,Yes,1,1A40E0100004FB3000006264,4584629,9/5/2024,FG-IT'S ALIVE-2.0g Live Resin Sugar-(Lemon Dosidos)
B000052904,RSO (Rick Simpson Oil) - RSO - 1g,,,,$50.00 ,$10.00 ,Yes,5,1A40E010000322B000052904,4597223,2/21/2023,RSO (Rick Simpson Oil) - RSO - 1g
B000052903,CO2 Joint - White Runtz,1,,,$1.00 ,$1.00 ,Yes,1,1A40E010000322B000052903,4597222,2/21/2023,CO2 Joint - White Runtz
B000052902,CO2 Joint - White Runtz,,,,$50.00 ,$5.00 ,Yes,10,1A40E010000322B000052902,4597221,2/21/2023,CO2 Joint - White Runtz
B000052901,CO2 Joint - Sweet Thang,,,,$50.00 ,$5.00 ,Yes,10,1A40E010000322B000052901,4597220,2/21/2023,CO2 Joint - Sweet Thang
B000052900,Space Commander Sativa 3g Kief Infused,,,,$25.00 ,$12.50 ,Yes,2,1A40E010000322B000052900,4597107,2/21/2023,Space Commander Sativa 3g Kief Infused
B000052899,Space Commander Indica 3g Kief Infused,,,,$24.00 ,$12.00 ,Yes,2,1A40E010000322B000052899,4597219,2/21/2023,Space Commander Indica 3g Kief Infused
B000052897,CO2 Joint - Grape Stomper,,,,$20.00 ,$2.00 ,Yes,10,1A40E010000322B000052897,4597218,2/21/2023,CO2 Joint - Grape Stomper
B000052898,Space Commander 3g Kief Infused,,,,$12.00 ,$12.00 ,Yes,1,1A40E010000322B000052898,4597106,2/21/2023,Space Commander 3g Kief Infused
B000052895,Infused Preroll 1g - Blue Dream - 1g,,,,$0.01 ,$0.01 ,Yes,1,1A40E010000322B000052895,4597217,2/21/2023,Infused Preroll 1g - Blue Dream - 1g
B000052896,Infused Preroll 1g - Gelato - 1g,,,,$0.01 ,$0.01 ,Yes,1,1A40E010000322B000052896,4597105,2/21/2023,Infused Preroll 1g - Gelato - 1g
D000000372,Gelato 33 flowers,,,,$777.86 ,$1.78 ,Yes,437,1A40E01000173ED000000372,4587002,2/22/2023,Gelato 33 flowers
D000000374,Gelato 41 clones,,,,$18.00 ,$3.00 ,Yes,6,1A40E01000173ED000000374,4587189,2/22/2023,Gelato 41 clones
D000000373,Lemon Cherry Gelato clones,,,,$18.00 ,$3.00 ,Yes,6,1A40E01000173ED000000373,4587065,2/22/2023,Lemon Cherry Gelato clones
D000000375,Apple Fritter clones,,,,$18.00 ,$3.00 ,Yes,6,1A40E01000173ED000000375,4587258,2/22/2023,Apple Fritter clones
D000000376,Blackwell - Cap Junky flowers,,,,$392.00 ,$1.75 ,Yes,224,1A40E01000173ED000000376,4592369,2/20/2023,Blackwell - Cap Junky flowers
D000000377,Blackwell - Cap Junky small flowers,0.01,,,$387.00 ,$1.00 ,Yes,387,1A40E01000173ED000000377,4592370,2/20/2023,Blackwell - Cap Junky small flowers
2000008578,Mac N Jack Preroll API ERRORS,1,,,$0.01 ,$0.01 ,Yes,1,1A40E0100002092000008578,4504698,9/5/2024,Mac N Jack Preroll
2000008579,Weedeor Bites - 100mg - Individual,1,,AAA Cannabis Distribution LLC,$0.01 ,$0.01 ,Yes,1,1A40E0100002092000008579,4504887,9/5/2024,Weedeor Bites - 100mg - Individual
9000034129,Vape Cartridge | Dime Ind | Tank | 1000mg | Mango Diesel API ERROR,1,,,$0.01 ,$0.01 ,Yes,1,1A40E0100002349000034129,4524555,9/5/2024,Vape Cartridge | Dime Ind | Tank | 1000mg | Mango Diesel
9000034127,Vape Cartridge | Dime Ind | Tank | 1000mg | Mango Diesel API ERROR,1,,,$0.01 ,$0.01 ,Yes,1,1A40E0100002349000034127,4524470,9/5/2024,Dime - Cantaloupe Runtz - Disposable - 1g
9000034128,Vape Cartridge | Dime Ind | Tank | 1000mg | Wedding Cake,,,,$0.01 ,$0.01 ,Yes,1,1A40E0100002349000034128,4524471,9/5/2024,Vape Cartridge | Dime Ind | Tank | 1000mg | Wedding Cake
D000000369,Blackwell - Apple Fritters small flowers,,,,$188.00 ,$1.00 ,Yes,188,1A40E01000173ED000000369,4573925,2/18/2023,Blackwell - Apple Fritters small flowers
D000000368,Blackwell - Cement Shoes small flowers,,,,$367.00 ,$1.00 ,Yes,367,1A40E01000173ED000000368,4573924,2/18/2023,Blackwell - Cement Shoes small flowers
D000000367,Gelato 33 small flowers,6.96,,,$407.00 ,$1.00 ,Yes,407,1A40E01000173ED000000367,4573923,2/18/2023,Gelato 33 small flowers
1000026854,Oil Traderz - BHO - PKG - Crumble [Cured] - Papaya Frosting - 1g API ERRORS,1,,,$0.01 ,$0.01 ,Yes,1,1A40E0100000911000026854,4560527,9/5/2024,Oil Traderz - BHO - PKG - Crumble [Cured] - Papaya Frosting - 1g
1000026852,Oil Traderz - BHO - PKG - Badder [Cured] - Bubba Grapes - 1g API ERRORS,,,,$0.01 ,$0.01 ,Yes,1,1A40E0100000911000026852,4560525,9/5/2024,Oil Traderz - BHO - PKG - Badder [Cured] - Bubba Grapes - 1g
1000026853,Oil Traderz - BHO - PKG - Sugar Diamonds [Live] - Gorilla Glue #4 - 1g API ERRORS,1,,,$0.01 ,$0.01 ,Yes,1,1A40E0100000911000026853,4560526,9/5/2024,Oil Traderz - BHO - PKG - Sugar Diamonds [Live] - Gorilla Glue #4 - 1g
1000026850,Oil Traderz x OKC - Pre Roll - [Infused] - SFV - 1g API ERRORS,2,,,$0.02 ,$0.01 ,Yes,2,1A40E0100000911000026850,4560522,9/5/2024,Oil Traderz x OKC - Pre Roll - [Infused] - SFV - 1g
1000026849,Oil Traderz - Vape 510 - [Distillate] - Sour Diesel - 1g API ERRORS,2,,,$0.02 ,$0.01 ,Yes,2,1A40E0100000911000026849,4560521,9/5/2024,Oil Traderz - Vape 510 - [Distillate] - Sour Diesel - 1g
1000026848,Oil Traderz - Vape 510 - [Live Resin] - Scoopy Snax - 1g API ERRORS,1,,,$0.01 ,$0.01 ,Yes,1,1A40E0100000911000026848,4560520,9/5/2024,Oil Traderz - Vape 510 - [Live Resin] - Scoopy Snax - 1g
1000026847,Oil Traderz - Vape 510 - [Live Resin] - Banana Cookies - 1g API ERROR,1,,,$0.01 ,$0.01 ,Yes,1,1A40E0100000911000026847,4560517,9/5/2024,Oil Traderz - Vape 510 - [Live Resin] - Banana Cookies - 1g
1000026846,Oil Traderz - Vape 510 - [Live Resin] - Alien Gas - 1g API ERRORS,1,,,$0.01 ,$0.01 ,Yes,1,1A40E0100000911000026846,4560513,9/5/2024,Oil Traderz - Vape 510 - [Live Resin] - Alien Gas - 1g
D000000366,Oreoz flowers,,,,$799.04 ,$1.76 ,Yes,454,1A40E01000173ED000000366,4572825,2/18/2023,Oreoz flowers
D000007437,VYB Nano FC Single 25mg - Peak - Mango Berry API ERRORS,2,,"Notum, Inc",$0.02 ,$0.01 ,Yes,2,1A40E0100001B5D000007437,4540235,9/5/2024,VYB Nano FC Single 25mg - Peak - Mango Berry
D000007436,VYB Nano FC Single 25mg - Float - Pineapple Bliss API ERRORS,2,,"Notum, Inc",$0.02 ,$0.01 ,Yes,2,1A40E0100001B5D000007436,4540231,9/5/2024,VYB Nano FC Single 25mg - Float - Pineapple Bliss
D000007435,VYB Nano FC Single 25mg - Fade - Sour Blue Raspberry API ERRORS,2,,"Notum, Inc",$0.02 ,$0.01 ,Yes,2,1A40E0100001B5D000007435,4539998,9/5/2024,VYB Nano FC Single 25mg - Fade - Sour Blue Raspberry
D000007434,VYB Nano FC Single 25mg - Boost - Sour Watermelon API ERRORS,,1,"Notum, Inc",$0.01 ,$0.01 ,Yes,1,1A40E0100001B5D000007434,4540229,9/5/2024,VYB Nano FC Single 25mg - Boost - Sour Watermelon
D000007433,VYB Disposable Pod 2.0G - Float API ERRORS,1,,"Notum, Inc",$0.01 ,$0.01 ,Yes,1,1A40E0100001B5D000007433,4539997,9/5/2024,VYB Disposable Pod 2.0G - Float
B000004705,LA Confidential - 500mg API ERRORS,1,,,$0.01 ,$0.01 ,Yes,1,1A40E010002F37B000004705,4539668,9/5/2024,LA Confidential - 500mg
B000004703,Berry Gelato - 500mg API ERRORS,1,,,$0.01 ,$0.01 ,Yes,1,1A40E010002F37B000004703,4539653,9/5/2024,Berry Gelato - 500mg
B000004704,Blackberry Kush - 500mg API ERRORS,1,,,$0.01 ,$0.01 ,Yes,1,1A40E010002F37B000004704,4539659,9/5/2024,Blackberry Kush - 500mg
B000004702,Sharkelberry Fin - 500mg API ERRORS,1,,,$0.01 ,$0.01 ,Yes,1,1A40E010002F37B000004702,4539649,9/5/2024,Sharkelberry Fin - 500mg
2000001911,Jalo 1g Dab Pen- Tropicana Cherries Live Rosin API ERRORS,1,,,$0.01 ,$0.01 ,Yes,1,1A40E0100001222000001911,4439458,9/5/2024,Jalo 1g Dab Pen- Tropicana Cherries Live Rosin
1000064528,Lokal - RSO Caramel - 250mg/5pk,,,,$37.50 ,$7.50 ,Yes,5,1A40E0100018191000064528,4102824,2/16/2023,Lokal - RSO Caramel - 250mg/5pk
1000069696,Lokal - 50MG RSO Caramels 25Pk,2,,,$62.50 ,$2.50 ,Yes,25,1A40E0100018191000069696,4413979,2/16/2023,Lokal - 50MG RSO Caramels 25Pk
2000000847,Orange Kush Cake #52 Big&Lil Bro API ERRORS,1,,,$0.01 ,$0.01 ,Yes,1,1A40E0100015A82000000847,4535960,9/5/2024,Orange Kush Cake #52 Big&Lil Bro
1000001132,"CannAmerica 1,000mg Indica API ERRORS",1,,,$0.01 ,$0.01 ,Yes,1,1A40E0100005C41000001132,4531745,9/5/2024,"CannAmerica 1,000mg Indica"
5000003220,GELATO CAKE PARADISE VAPES API ERRORS,1,,,$0.01 ,$0.01 ,Yes,1,1A40E0100017A25000003220,4513835,9/5/2024,GELATO CAKE PARADISE VAPES
D000000362,Blackwell - Oreoz small flowers,,,,$325.00 ,$1.00 ,Yes,325,1A40E01000173ED000000362,4534901,2/16/2023,Blackwell - Oreoz small flowers
E000002987,Treehouse Farms - Live Badder - Wilson Zero x Ice Cream Cake - 1g,,,,$26.25 ,$5.25 ,Yes,5,1A40E010000277E000002987,4505842,2/14/2023,Treehouse Farms - Live Badder - Wilson Zero x Ice Cream Cake - 1g
E000002986,Treehouse Farms - Cured Badder - Gelato 33 - 1g,2,,,$26.25 ,$5.25 ,Yes,5,1A40E010000277E000002986,4505841,2/14/2023,Treehouse Farms - Live Badder - Truffle Monkey x Heat Seeker - 1g
E000002985,Treehouse Farms - Live Badder - Supersonic x Star Dawg - 1g,1,,,$26.25 ,$5.25 ,Yes,5,1A40E010000277E000002985,4505840,2/14/2023,Treehouse Farms - Live Badder - Supersonic x Star Dawg - 1g
E000002984,Treehouse Farms - Live Badder - Limonata Drop - 1g,,,,$26.25 ,$5.25 ,Yes,5,1A40E010000277E000002984,4506004,2/14/2023,Treehouse Farms - Live Badder - Limonata Drop - 1g
E000002982,Treehouse Farms - Live Badder - Gaschata - 1g,,,,$26.25 ,$5.25 ,Yes,5,1A40E010000277E000002982,4505837,2/14/2023,Treehouse Farms - Live Badder - Gaschata - 1g
E000002983,Treehouse Farms - Cured Badder - Gelato 33 - 1g,3,,,$52.50 ,$5.25 ,Yes,10,1A40E010000277E000002983,4505839,2/14/2023,Treehouse Farms - Cured Badder - Gelato 33 - 1g
E000002981,Treehouse Farms - Cured Badder Buckets - Gelato 33 - 3.5g,,,,$82.50 ,$16.50 ,Yes,5,1A40E010000277E000002981,4505827,2/14/2023,Treehouse Farms - Cured Badder Buckets - Gelato 33 - 3.5g
B000051295,Disposable CO2 Full Spectrum Vape Cartridge 1 g - Watermelon Runtz - 1g,,,,$15.00 ,$15.00 ,Yes,1,1A40E010000322B000051295,4496484,2/14/2023,Disposable CO2 Full Spectrum Vape Cartridge 1 g - Watermelon Runtz - 1g
B000051294,Disposable CO2 Full Spectrum Vape Cartridge 1/2 g - Watermelon Runtz - 0.5g,,,,$10.00 ,$10.00 ,Yes,1,1A40E010000322B000051294,4496269,2/14/2023,Disposable CO2 Full Spectrum Vape Cartridge 1/2 g - Watermelon Runtz - 0.5g
B000051293,Disposable CO2 Full Spectrum Vape Cartridge 1 g - Sweet & Sour Widow - 1g,,,,$15.00 ,$15.00 ,Yes,1,1A40E010000322B000051293,4496483,2/14/2023,Disposable CO2 Full Spectrum Vape Cartridge 1 g - Sweet & Sour Widow - 1g
B000051292,Disposable CO2 Full Spectrum Vape Cartridge 1/2 g - Sweet & Sour Widow - 0.5g,,,,$10.00 ,$10.00 ,Yes,1,1A40E010000322B000051292,4496482,2/14/2023,Disposable CO2 Full Spectrum Vape Cartridge 1/2 g - Sweet & Sour Widow - 0.5g
B000051291,Disposable CO2 Full Spectrum Vape Cartridge 1/2 g - Mac 1 - 0.5g,,,,$10.00 ,$10.00 ,Yes,1,1A40E010000322B000051291,4496481,2/14/2023,Disposable CO2 Full Spectrum Vape Cartridge 1/2 g - Mac 1 - 0.5g
B000051289,Disposable CO2 Full Spectrum Vape Cartridge 1/2 g - Grand Daddy Purp - 0.5g,,,,$10.00 ,$10.00 ,Yes,1,1A40E010000322B000051289,4496267,2/14/2023,Disposable CO2 Full Spectrum Vape Cartridge 1/2 g - Grand Daddy Purp - 0.5g
B000051290,Disposable CO2 Full Spectrum Vape Cartridge 1 g - Grand Daddy Purp - 1g,,,,$15.00 ,$15.00 ,Yes,1,1A40E010000322B000051290,4496268,2/14/2023,Disposable CO2 Full Spectrum Vape Cartridge 1 g - Grand Daddy Purp - 1g
B000051288,Disposable CO2 Full Spectrum Vape Cartridge 1 g - Fruit of the Gods - 1g,,,,$15.00 ,$15.00 ,Yes,1,1A40E010000322B000051288,4496479,2/14/2023,Disposable CO2 Full Spectrum Vape Cartridge 1 g - Fruit of the Gods - 1g
B000051287,Disposable CO2 Full Spectrum Vape Cartridge 1/2 g - Fruit of the Gods - 0.5g,1,,,$10.00 ,$10.00 ,Yes,1,1A40E010000322B000051287,4496478,2/14/2023,Disposable CO2 Full Spectrum Vape Cartridge 1/2 g - Fruit of the Gods - 0.5g
B000051286,Disposable CO2 Full Spectrum Vape Cartridge 1g - Chemdawg - 1g,,,,$15.00 ,$15.00 ,Yes,1,1A40E010000322B000051286,4496477,2/14/2023,Disposable CO2 Full Spectrum Vape Cartridge 1g - Chemdawg - 1g
B000051284,Infused Preroll 1g - The Worker - 1g,,,,$30.00 ,$2.00 ,Yes,15,1A40E010000322B000051284,4496475,2/14/2023,Infused Preroll 1g - The Worker - 1g
B000051285,CO2 Joint - White Runtz,,,,$50.00 ,$5.00 ,Yes,10,1A40E010000322B000051285,4496476,2/14/2023,CO2 Joint - White Runtz
B000051283,Infused Preroll 1g - Maui Waui - 1g,,,,$30.00 ,$2.00 ,Yes,15,1A40E010000322B000051283,4496266,2/14/2023,Infused Preroll 1g - Maui Waui - 1g
B000051281,Infused Preroll 1g - Devils Crack - 1g,1,,,$30.00 ,$2.00 ,Yes,15,1A40E010000322B000051281,4496474,2/14/2023,Infused Preroll 1g - Devils Crack - 1g
B000051282,Infused Preroll 1g - Forbidden Fruit - 1g,,,,$30.00 ,$2.00 ,Yes,15,1A40E010000322B000051282,4496265,2/14/2023,Infused Preroll 1g - Forbidden Fruit - 1g
B000051280,Infused Preroll 1g - Acapulco Gold - 1g,1,,,$30.00 ,$2.00 ,Yes,15,1A40E010000322B000051280,4496473,2/14/2023,Infused Preroll 1g - Acapulco Gold - 1g
D000000359,Blackwell - Oreoz small flowers,,,,$0.46 ,$0.01 ,Yes,46,1A40E01000173ED000000359,4484208,2/13/2023,Blackwell - Oreoz small flowers
D000000358,Blackwell - Apple Fritters small flowers,,,,$3.38 ,$0.01 ,Yes,338,1A40E01000173ED000000358,4484207,2/13/2023,Blackwell - Apple Fritters small flowers
D000000357,Gelato 33 small flowers,,,,$32.20 ,$0.10 ,Yes,322,1A40E01000173ED000000357,4483571,2/13/2023,Gelato 33 small flowers
D000000356,Blackwell - Cement Shoes small flowers,,,,$3.71 ,$0.01 ,Yes,371,1A40E01000173ED000000356,4484187,2/13/2023,Blackwell - Cement Shoes small flowers
D000000340,Blackwell - Cement Shoes small flowers,,,,$10.86 ,$0.10 ,Yes,108.64,1A40E01000173ED000000340,4465447,2/10/2023,Blackwell - Cement Shoes small flowers
D000000339,Blackwell - Apple Fritters small flowers,,,,$9.32 ,$0.10 ,Yes,93.25,1A40E01000173ED000000339,4465444,2/10/2023,Blackwell - Apple Fritters small flowers
D000000338,Gelato 33 small flowers,,,,$14.37 ,$0.10 ,Yes,143.71,1A40E01000173ED000000338,4465240,2/10/2023,Gelato 33 small flowers
D000000337,Gelato 33 flowers,,,,$29.70 ,$0.10 ,Yes,297,1A40E01000173ED000000337,4465237,2/10/2023,Gelato 33 flowers
D000000322,Oreoz flowers,,,,$273.00 ,$1.00 ,Yes,273,1A40E01000173ED000000322,4444157,2/9/2023,Oreoz flowers
D000000321,Blackwell - Oreoz small flowers,,,,$17.50 ,$0.10 ,Yes,175,1A40E01000173ED000000321,4444454,2/9/2023,Blackwell - Oreoz small flowers
D000000320,Purple Ice Water flowers,5,,,$5.70 ,$0.10 ,Yes,57,1A40E01000173ED000000320,4444327,2/9/2023,Purple Ice Water flowers
D000000319,Blackwell - Purple Ice Water small flowers,0.35,,,$8.58 ,$0.10 ,Yes,85.8,1A40E01000173ED000000319,4444445,2/9/2023,Blackwell - Purple Ice Water small flowers
7000006575,Topical Cream | 1-1 | 500 MG API ERRORS,,1,,$0.01 ,$0.01 ,Yes,1,1A40E010002CC07000006575,4414802,9/5/2024,Topical Cream | 1-1 | 500 MG
7000006574,Topical Cream | 1-1 | 250 MG API ERRORS,,1,,$0.01 ,$0.01 ,Yes,1,1A40E010002CC07000006574,4414801,9/5/2024,Topical Cream | 1-1 | 250 MG
7000006573,Tincture | 1-1 | 1200 MG API ERRORS,,1,,$0.01 ,$0.01 ,Yes,1,1A40E010002CC07000006573,4414579,9/5/2024,Tincture | 1-1 | 1200 MG
7000006572,Body Lotion | 200mg | 1-1 API ERRORS,,1,,$0.01 ,$0.01 ,Yes,1,1A40E010002CC07000006572,4414568,9/5/2024,Body Lotion | 200mg | 1-1
7000006575,Topical Cream | 1-1 | 500 MG,,,,$90.00 ,$30.00 ,Yes,3,1A40E010002CC07000006575,4414802,2/8/2023,Topical Cream | 1-1 | 500 MG
7000006574,Topical Cream | 1-1 | 250 MG,,,,$60.00 ,$20.00 ,Yes,3,1A40E010002CC07000006574,4414801,2/8/2023,Topical Cream | 1-1 | 250 MG
7000006573,Tincture | 1-1 | 1200 MG,,,,$105.00 ,$35.00 ,Yes,3,1A40E010002CC07000006573,4414579,2/8/2023,Tincture | 1-1 | 1200 MG
7000006572,Body Lotion | 200mg | 1-1,,,,$60.00 ,$20.00 ,Yes,3,1A40E010002CC07000006572,4414568,2/8/2023,Body Lotion | 200mg | 1-1
7000002392,Watermelon - 150mg - Gummies,1,,OK KIND CONNECTION PROCESSING LLC,$35.00 ,$5.00 ,Yes,7,1A40E0100006987000002392,4373450,2/8/2023,Watermelon - 150mg - Gummies
7000002391,Tropical Punch Gummies - 150mg,,,OK KIND CONNECTION PROCESSING LLC,$35.00 ,$5.00 ,Yes,7,1A40E0100006987000002391,4373449,2/8/2023,Tropical Punch Gummies - 150mg
7000002390,Strawberry - 150mg - Gummies,-2,,OK KIND CONNECTION PROCESSING LLC,$35.00 ,$5.00 ,Yes,7,1A40E0100006987000002390,4373447,2/8/2023,Strawberry - 150mg - Gummies
7000002389,Pink Lemonade - 150mg - Gummies,,,OK KIND CONNECTION PROCESSING LLC,$35.00 ,$5.00 ,Yes,7,1A40E0100006987000002389,4373446,2/8/2023,Pink Lemonade - 150mg - Gummies
7000002388,Peach - 1200mg - Gummies,,,OK KIND CONNECTION PROCESSING LLC,$90.00 ,$18.00 ,Yes,5,1A40E0100006987000002388,4373445,2/8/2023,Peach - 1200mg - Gummies
7000002387,Mystery (singles) 100mg,,,OK KIND CONNECTION PROCESSING LLC,$62.50 ,$2.50 ,Yes,25,1A40E0100006987000002387,4373170,2/8/2023,Mystery (singles) 100mg
7000002386,Blueberry Lemonade 150mg,1,,OK KIND CONNECTION PROCESSING LLC,$25.00 ,$5.00 ,Yes,5,1A40E0100006987000002386,4373169,2/8/2023,Blueberry Lemonade 150mg
7000002385,Blueberry Lemonade - 1200mg - Gummies,,,OK KIND CONNECTION PROCESSING LLC,$90.00 ,$18.00 ,Yes,5,1A40E0100006987000002385,4373168,2/8/2023,Blueberry Lemonade - 1200mg - Gummies
E000002881,Treehouse Farms - Live Badder - Wilson Zero x Ice Cream Cake - 1g,,,,$26.25 ,$5.25 ,Yes,5,1A40E010000277E000002881,4411917,2/7/2023,Treehouse Farms - Live Badder - Wilson Zero x Ice Cream Cake - 1g
E000002880,Treehouse Farms - Live Badder - Truffle Monkey x Heat Seeker - 1g,,,,$26.25 ,$5.25 ,Yes,5,1A40E010000277E000002880,4411916,2/7/2023,Treehouse Farms - Live Badder - Truffle Monkey x Heat Seeker - 1g
E000002879,Treehouse Farms - Live Badder - Supersonic x Star Dawg - 1g,,,,$26.25 ,$5.25 ,Yes,5,1A40E010000277E000002879,4411915,2/7/2023,Treehouse Farms - Live Badder - Supersonic x Star Dawg - 1g
E000002877,Treehouse Farms - Cured Badder - Gelato 33 - 1g,,,,$26.25 ,$5.25 ,Yes,5,1A40E010000277E000002877,4411848,2/7/2023,Treehouse Farms - Cured Badder - Gelato 33 - 1g
E000002878,Treehouse Farms - Live Badder - Limonata Drop - 1g,,,,$26.25 ,$5.25 ,Yes,5,1A40E010000277E000002878,4411849,2/7/2023,Treehouse Farms - Live Badder - Limonata Drop - 1g
E000002876,Treehouse Farms - Live Badder - Gaschata - 1g,,,,$26.25 ,$5.25 ,Yes,5,1A40E010000277E000002876,4411914,2/7/2023,Treehouse Farms - Live Badder - Gaschata - 1g
E000002875,Treehouse Farms - Pre-Roll 2-Pack - Very Cherry x Velvet Heat - 1.2g,,,,$35.00 ,$1.75 ,Yes,20,1A40E010000277E000002875,4411847,2/7/2023,Treehouse Farms - Pre-Roll 2-Pack - Very Cherry x Velvet Heat - 1.2g
E000002874,Treehouse Farms - Pre-Roll 2-Packs - Tourmaline x Dosido - 1.2g,,,,$35.00 ,$1.75 ,Yes,20,1A40E010000277E000002874,4411913,2/7/2023,Treehouse Farms - Pre-Roll 2-Packs - Tourmaline x Dosido - 1.2g
E000002873,Treehouse Farms - Pre-Roll 2-Packs - Supersonic x Tourmaline - 1.2g,,,,$35.00 ,$1.75 ,Yes,20,1A40E010000277E000002873,4411912,2/7/2023,Treehouse Farms - Pre-Roll 2-Packs - Supersonic x Tourmaline - 1.2g
E000002870,Treehouse Farms - Cured Badder Buckets - Gelato 33 - 3.5g,,,,$81.25 ,$16.25 ,Yes,5,1A40E010000277E000002870,4411839,2/7/2023,Treehouse Farms - Cured Badder Buckets - Gelato 33 - 3.5g
E000002872,Treehouse Farms - Pre-Roll 2-Pack - Oreoz x Ice Cream Cake - 1.2g,,,,$35.00 ,$1.75 ,Yes,20,1A40E010000277E000002872,4411846,2/7/2023,Treehouse Farms - Pre-Roll 2-Pack - Oreoz x Ice Cream Cake - 1.2g
E000002871,Treehouse Farms - Pre-Roll 2-Packs - Honey Biscuit x Dosido - 1.2g,,,,$35.00 ,$1.75 ,Yes,20,1A40E010000277E000002871,4411911,2/7/2023,Treehouse Farms - Pre-Roll 2-Packs - Honey Biscuit x Dosido - 1.2g
8000000692,Oh Hi | Edible | Pomegranate | Seltzer | 10mg,,,,$107.04 ,$2.23 ,Yes,48,1A40E0100004BA8000000692,4391315,2/7/2023,Oh Hi | Edible | Pomegranate | Seltzer | 10mg
4000014353,BR-Edible-Peach Punch-Gummy-100mg,,,,$60.00 ,$3.00 ,Yes,20,1A40E0100000F44000014353,4348483,2/7/2023,BR-Edible-Peach Punch-Gummy-100mg
4000014352,BR-Edible-Wild Watermelon-Gummy-100mg,,,,$60.00 ,$3.00 ,Yes,20,1A40E0100000F44000014352,4348231,2/7/2023,BR-Edible-Wild Watermelon-Gummy-100mg
D000000774,Milk Chocolate 500mg,,,,$80.00 ,$8.00 ,Yes,10,1A40E0100009EFD000000774,4387351,2/7/2023,Milk Chocolate 500mg
A000076711,Crumble Lemon Streusel Blondies 100MG THC Per Piece/500MG Per Bag,,,,$80.00 ,$8.00 ,Yes,10,1A40E01000023AA000076711,4381812,2/7/2023,Crumble Lemon Streusel Blondies 100MG THC Per Piece/500MG Per Bag
A000076712,Crumble Cookies N' Cream Brownies 100MG THC Per Piece/500MG Per Bag,,,,$80.00 ,$8.00 ,Yes,10,1A40E01000023AA000076712,4381813,2/7/2023,Crumble Cookies N' Cream Brownies 100MG THC Per Piece/500MG Per Bag
A000076710,Crumble Salted Caramel Brownies 100MG THC Per Piece/500MG Per Bag,,,,$80.00 ,$8.00 ,Yes,10,1A40E01000023AA000076710,4381811,2/7/2023,Crumble Salted Caramel Brownies 100MG THC Per Piece/500MG Per Bag
A000076709,Crumble Brookie Bars 100MG THC Per Piece/500MG Per Bag,,,,$80.00 ,$8.00 ,Yes,10,1A40E01000023AA000076709,4381810,2/7/2023,Crumble Brookie Bars 100MG THC Per Piece/500MG Per Bag
172698449,Wulf Mods Lux Cartridge,,,C Store Imports,$10.00 ,$1.00 ,No,10,,,2/6/2023,
172698438,Vertex 350 MAH Kit,,,C Store Imports,$6.00 ,$2.00 ,No,3,,,2/6/2023,
172698422,Straight Shooter,,,C Store Imports,$5.00 ,$1.00 ,No,5,,,2/6/2023,
172698403,Pulsar QTZ Frez Glycerin Straw,,,C Store Imports,$20.00 ,$20.00 ,No,1,,,2/6/2023,
172698390,Ooze Slim Twist 2.0 Yellow,,,C Store Imports,$10.00 ,$10.00 ,No,1,,,2/6/2023,
172698382,Ooze Slim Twist 2.0 Slime Green,,,C Store Imports,$10.00 ,$10.00 ,No,1,,,2/6/2023,
172698461,Ooze Slim Twist 2.0 Pink,,,C Store Imports,$10.00 ,$10.00 ,No,1,,,2/6/2023,
